geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
WA,Agriculture & Forestry,2041,,,,,,,,
WA,Agriculture & Forestry,2042,,,,,,,,
WA,Agriculture & Forestry,2043,,,,,,,,
WA,Agriculture & Forestry,2044,,,,,,,,
WA,Agriculture & Forestry,2045,,,,,,,,
WA,Agriculture & Forestry,2046,,,,,,,,
WA,Agriculture & Forestry,2047,,,,,,,,
WA,Agriculture & Forestry,2048,,,,,,,,
WA,Agriculture & Forestry,2049,,,,,,,,
WA,Agriculture & Forestry,2050,,,,,,,,
WA,Commercial Transport,1990,,,,,,,,
WA,Commercial Transport,2005,,,,3.367,,,,
WA,Commercial Transport,2006,,,,,,,,
WA,Commercial Transport,2007,,,,,,,,
WA,Commercial Transport,2008,,,,,,,,
WA,Commercial Transport,2009,,,0.5037096494126247,3.7276,7.400295,,,
WA,Commercial Transport,2010,,,0.4778371882562626,3.88878,8.138295,,,
WA,Commercial Transport,2011,,,0.5039528285907859,4.76054,9.446399999999999,,,
WA,Commercial Transport,2012,,,0.48727900318741707,5.22606,10.724985,,,
WA,Commercial Transport,2013,,,0.48043089301647096,5.5757200000000005,11.605664999999998,,,
WA,Commercial Transport,2014,,,0.46943444284500807,5.728140000000001,12.202215,,,
WA,Commercial Transport,2015,,,0.47004317237289145,5.856979999999999,12.460515,,,
WA,Commercial Transport,2016,,,0.48221608879517636,6.106229999999999,12.66285,,,
WA,Commercial Transport,2017,,,0.5151045648974107,6.517939999999999,12.653625,,,
WA,Commercial Transport,2018,,,0.6106482305478924,6.5873800000000005,10.78752,,,
WA,Commercial Transport,2019,,,,,,,,
WA,Commercial Transport,2020,,,,,,,,
WA,Commercial Transport,2021,,,,,,,,
WA,Commercial Transport,2022,,,,,,,,
WA,Commercial Transport,2023,,,,,,,,
WA,Commercial Transport,2024,,,,,,,,
WA,Commercial Transport,2025,,,,,,,,
WA,Commercial Transport,2026,,,,,,,,
WA,Commercial Transport,2027,,,,,,,,
WA,Commercial Transport,2028,,,,,,,,
WA,Commercial Transport,2029,,,,,,,,
WA,Commercial Transport,2030,,,,,,,,
WA,Commercial Transport,2031,,,,,,,,
WA,Commercial Transport,2032,,,,,,,,
WA,Commercial Transport,2033,,,,,,,,
WA,Commercial Transport,2034,,,,,,,,
WA,Commercial Transport,2035,,,,,,,,
WA,Commercial Transport,2036,,,,,,,,
WA,Commercial Transport,2037,,,,,,,,
WA,Commercial Transport,2038,,,,,,,,
WA,Commercial Transport,2039,,,,,,,,
WA,Commercial Transport,2040,,,,,,,,
WA,Commercial Transport,2041,,,,,,,,
WA,Commercial Transport,2042,,,,,,,,
WA,Commercial Transport,2043,,,,,,,,
WA,Commercial Transport,2044,,,,,,,,
WA,Commercial Transport,2045,,,,,,,,
WA,Commercial Transport,2046,,,,,,,,
WA,Commercial Transport,2047,,,,,,,,
WA,Commercial Transport,2048,,,,,,,,
WA,Commercial Transport,2049,,,,,,,,
WA,Commercial Transport,2050,,,,,,,,
WA,Construction,1990,,,,,,,,
WA,Construction,2005,,,,0.991,,,,
WA,Construction,2006,,,,,,,,
WA,Construction,2007,,,,,,,,
WA,Construction,2008,,,,,,,,
WA,Construction,2009,,,0.046402413852772495,0.99085,21.353415000000002,,,
WA,Construction,2010,,,0.04415435091391417,1.01573,23.004075,,,
WA,Construction,2011,,,0.03734732987928881,1.03531,27.721125,,,
WA,Construction,2012,,,0.03232692725658566,1.0530599999999999,32.57532,,,
WA,Construction,2013,,,0.03290221761424815,1.12864,34.302854999999994,,,
WA,Construction,2014,,,0.03435668735661499,1.19626,34.818839999999994,,,
WA,Construction,2015,,,0.034486167024397406,1.15659,33.537794999999996,,,
WA,Construction,2016,,,0.045204266859066665,1.30068,28.77339,,,
WA,Construction,2017,,,0.0503810602898205,1.26726,25.1535,,,
WA,Construction,2018,,,0.08020635382428254,1.55489,19.38612,,,
WA,Construction,2019,,,,,,,,
WA,Construction,2020,,,,,,,,
WA,Construction,2021,,,,,,,,
WA,Construction,2022,,,,,,,,
WA,Construction,2023,,,,,,,,
WA,Construction,2024,,,,,,,,
WA,Construction,2025,,,,,,,,
WA,Construction,2026,,,,,,,,
WA,Construction,2027,,,,,,,,
WA,Construction,2028,,,,,,,,
WA,Construction,2029,,,,,,,,
WA,Construction,2030,,,,,,,,
WA,Construction,2031,,,,,,,,
WA,Construction,2032,,,,,,,,
WA,Construction,2033,,,,,,,,
WA,Construction,2034,,,,,,,,
WA,Construction,2035,,,,,,,,
WA,Construction,2036,,,,,,,,
WA,Construction,2037,,,,,,,,
WA,Construction,2038,,,,,,,,
WA,Construction,2039,,,,,,,,
WA,Construction,2040,,,,,,,,
WA,Construction,2041,,,,,,,,
WA,Construction,2042,,,,,,,,
WA,Construction,2043,,,,,,,,
WA,Construction,2044,,,,,,,,
WA,Construction,2045,,,,,,,,
WA,Construction,2046,,,,,,,,
WA,Construction,2047,,,,,,,,
WA,Construction,2048,,,,,,,,
WA,Construction,2049,,,,,,,,
WA,Construction,2050,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",1990,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2005,,,,19.209,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2009,,,6.734175798279723,22.86118,3.3947999999999996,,,
WA,"Electricity generation, Gas, Water & Waste Services",2010,,,5.718191361323986,22.30635,3.900945,,,
WA,"Electricity generation, Gas, Water & Waste Services",2011,,,5.165585924343774,24.2329,4.69122,,,
WA,"Electricity generation, Gas, Water & Waste Services",2012,,,4.343578572625461,23.71848,5.460585,,,
WA,"Electricity generation, Gas, Water & Waste Services",2013,,,4.186426795602477,24.55961,5.866485,,,
WA,"Electricity generation, Gas, Water & Waste Services",2014,,,4.21483414497161,24.6148,5.84004,,,
WA,"Electricity generation, Gas, Water & Waste Services",2015,,,4.487650432534208,25.860310000000002,5.76255,,,
WA,"Electricity generation, Gas, Water & Waste Services",2016,,,4.846132902642563,27.49989,5.674605,,,
WA,"Electricity generation, Gas, Water & Waste Services",2017,,,4.8116619612671325,27.20071,5.65308,,,
WA,"Electricity generation, Gas, Water & Waste Services",2018,,,4.304576549601813,20.702,4.8093,,,
WA,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,
WA,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,
WA,LULUCF,1990,,,,,,,,
WA,LULUCF,2005,,,,7.841,,,,
WA,LULUCF,2006,,,,,,,,
WA,LULUCF,2007,,,,,,,,
WA,LULUCF,2008,,,,,,,,
WA,LULUCF,2009,,,,10.54938,,,,
WA,LULUCF,2010,,,,7.08485,,,,
WA,LULUCF,2011,,,,-2.53912,,,,
WA,LULUCF,2012,,,,-5.12441,,,,
WA,LULUCF,2013,,,,-3.8233699999999997,,,,
WA,LULUCF,2014,,,,-7.21605,,,,
WA,LULUCF,2015,,,,-3.6706399999999997,,,,
WA,LULUCF,2016,,,,-2.58305,,,,
WA,LULUCF,2017,,,,-10.39143,,,,
WA,LULUCF,2018,,,,-9.021,,,,
WA,LULUCF,2019,,,,,,,,
WA,LULUCF,2020,,,,,,,,
WA,LULUCF,2021,,,,,,,,
WA,LULUCF,2022,,,,,,,,
WA,LULUCF,2023,,,,,,,,
WA,LULUCF,2024,,,,,,,,
WA,LULUCF,2025,,,,,,,,
WA,LULUCF,2026,,,,,,,,
WA,LULUCF,2027,,,,,,,,
WA,LULUCF,2028,,,,,,,,
WA,LULUCF,2029,,,,,,,,
WA,LULUCF,2030,,,,,,,,
WA,LULUCF,2031,,,,,,,,
WA,LULUCF,2032,,,,,,,,
WA,LULUCF,2033,,,,,,,,
WA,LULUCF,2034,,,,,,,,
WA,LULUCF,2035,,,,,,,,
WA,LULUCF,2036,,,,,,,,
WA,LULUCF,2037,,,,,,,,
WA,LULUCF,2038,,,,,,,,
WA,LULUCF,2039,,,,,,,,
WA,LULUCF,2040,,,,,,,,
WA,LULUCF,2041,,,,,,,,
WA,LULUCF,2042,,,,,,,,
WA,LULUCF,2043,,,,,,,,
WA,LULUCF,2044,,,,,,,,
WA,LULUCF,2045,,,,,,,,
WA,LULUCF,2046,,,,,,,,
WA,LULUCF,2047,,,,,,,,
WA,LULUCF,2048,,,,,,,,
WA,LULUCF,2049,,,,,,,,
WA,LULUCF,2050,,,,,,,,
WA,Manufacturing,1990,,,,,,,,
WA,Manufacturing,2005,,,,13.294,,,,
WA,Manufacturing,2006,,,,,,,,
WA,Manufacturing,2007,,,,,,,,
WA,Manufacturing,2008,,,,,,,,
WA,Manufacturing,2009,,,0.8606175569348884,13.8015,16.036739999999998,,,
WA,Manufacturing,2010,,,0.8541943864709844,13.414290000000001,15.704025,,,
WA,Manufacturing,2011,,,0.8269788455081046,13.003680000000001,15.72432,,,
WA,Manufacturing,2012,,,0.9149410136513768,13.82695,15.112395000000001,,,
WA,Manufacturing,2013,,,0.986262140683153,14.83321,15.039824999999999,,,
WA,Manufacturing,2014,,,0.9738373723840938,15.362639999999999,15.775364999999999,,,
WA,Manufacturing,2015,,,0.9327942804719876,14.74328,15.8055,,,
WA,Manufacturing,2016,,,0.8726856960749636,13.58231,15.563805,,,
WA,Manufacturing,2017,,,0.9052848633910326,14.575719999999999,16.1007,,,
WA,Manufacturing,2018,,,0.9927375769928676,14.202620000000001,14.30652,,,
WA,Manufacturing,2019,,,,,,,,
WA,Manufacturing,2020,,,,,,,,
WA,Manufacturing,2021,,,,,,,,
WA,Manufacturing,2022,,,,,,,,
WA,Manufacturing,2023,,,,,,,,
WA,Manufacturing,2024,,,,,,,,
WA,Manufacturing,2025,,,,,,,,
WA,Manufacturing,2026,,,,,,,,
WA,Manufacturing,2027,,,,,,,,
WA,Manufacturing,2028,,,,,,,,
WA,Manufacturing,2029,,,,,,,,
WA,Manufacturing,2030,,,,,,,,
WA,Manufacturing,2031,,,,,,,,
WA,Manufacturing,2032,,,,,,,,
WA,Manufacturing,2033,,,,,,,,
WA,Manufacturing,2034,,,,,,,,
WA,Manufacturing,2035,,,,,,,,
WA,Manufacturing,2036,,,,,,,,
WA,Manufacturing,2037,,,,,,,,
WA,Manufacturing,2038,,,,,,,,
WA,Manufacturing,2039,,,,,,,,
WA,Manufacturing,2040,,,,,,,,
WA,Manufacturing,2041,,,,,,,,
WA,Manufacturing,2042,,,,,,,,
WA,Manufacturing,2043,,,,,,,,
WA,Manufacturing,2044,,,,,,,,
WA,Manufacturing,2045,,,,,,,,
WA,Manufacturing,2046,,,,,,,,
WA,Manufacturing,2047,,,,,,,,
WA,Manufacturing,2048,,,,,,,,
WA,Manufacturing,2049,,,,,,,,
WA,Manufacturing,2050,,,,,,,,
WA,Mining,1990,,,,,,,,
WA,Mining,2005,,,,10.516,,,,
WA,Mining,2006,,,,,,,,
WA,Mining,2007,,,,,,,,
WA,Mining,2008,,,,,,,,
WA,Mining,2009,,,0.20408666667287212,13.155299999999999,64.45938,,,
WA,Mining,2010,,,0.16541382287294143,13.68333,82.72180499999999,,,
WA,Mining,2011,,,0.14723285604863776,14.8126,100.60661999999999,,,
WA,Mining,2012,,,0.16504456206881643,16.03332,97.1454,,,
WA,Mining,2013,,,0.17849948094929746,18.06142,101.18472,,,
WA,Mining,2014,,,0.18575738383102067,17.953740000000003,96.65155499999999,,,
WA,Mining,2015,,,0.22906352812565853,17.56756,76.69295999999999,,,
WA,Mining,2016,,,0.2527308566645451,20.06035,79.37436,,,
WA,Mining,2017,,,0.2885470994657227,26.65893,92.39022,,,
WA,Mining,2018,,,0.3932992267207669,36.384080000000004,92.50992,,,
WA,Mining,2019,,,,,,,,
WA,Mining,2020,,,,,,,,
WA,Mining,2021,,,,,,,,
WA,Mining,2022,,,,,,,,
WA,Mining,2023,,,,,,,,
WA,Mining,2024,,,,,,,,
WA,Mining,2025,,,,,,,,
WA,Mining,2026,,,,,,,,
WA,Mining,2027,,,,,,,,
WA,Mining,2028,,,,,,,,
WA,Mining,2029,,,,,,,,
WA,Mining,2030,,,,,,,,
WA,Mining,2031,,,,,,,,
WA,Mining,2032,,,,,,,,
WA,Mining,2033,,,,,,,,
WA,Mining,2034,,,,,,,,
WA,Mining,2035,,,,,,,,
WA,Mining,2036,,,,,,,,
WA,Mining,2037,,,,,,,,
WA,Mining,2038,,,,,,,,
WA,Mining,2039,,,,,,,,
WA,Mining,2040,,,,,,,,
WA,Mining,2041,,,,,,,,
WA,Mining,2042,,,,,,,,
WA,Mining,2043,,,,,,,,
WA,Mining,2044,,,,,,,,
WA,Mining,2045,,,,,,,,
WA,Mining,2046,,,,,,,,
WA,Mining,2047,,,,,,,,
WA,Mining,2048,,,,,,,,
WA,Mining,2049,,,,,,,,
WA,Mining,2050,,,,,,,,
WA,Overall,1990,,,,,,,,
WA,Overall,2005,,,,,,,,
WA,Overall,2006,,,,,,,,
WA,Overall,2007,,,,,,,,
WA,Overall,2008,,,,,,,,
WA,Overall,2009,,,,,,37.181153889074885,2.24025,2.9153755161254327
WA,Overall,2010,,,,,,35.22724584159993,2.290845,2.8392580030512757
WA,Overall,2011,,,,,,31.13743509946635,2.353409,2.7915844632191003
WA,Overall,2012,,,,,,30.37016178473202,2.425507,2.7924141220783945
WA,Overall,2013,,,,,,31.326117516116167,2.486944,2.7248381949895135
WA,Overall,2014,,,,,,30.38816606874462,2.517608,2.7702525571892047
WA,Overall,2015,,,,,,32.495272904176524,2.540672,2.918401115925236
WA,Overall,2016,,,,,,34.139980860555134,2.555978,3.1096277041508182
WA,Overall,2017,,,,,,34.408457946792744,2.574762,3.0930664659490854
WA,Overall,2018,,,,,,35.27816566926806,2.598092,3.0118140543137044
WA,Overall,2019,,,,,,,2.625298,
WA,Overall,2020,,,,,,,2.655657,
WA,Overall,2021,,,,,,,2.688994,
WA,Overall,2022,,,,,,,2.725215,
WA,Overall,2023,,,,,,,2.763493,
WA,Overall,2024,,,,,,,2.804354,
WA,Overall,2025,,,,,,,2.847624,
WA,Overall,2026,,,,,,,2.89338,
WA,Overall,2027,,,,,,,2.941404,
WA,Overall,2028,,,,,,,2.989315,
WA,Overall,2029,,,,,,,3.037168,
WA,Overall,2030,,,,,,,3.084964,
WA,Overall,2031,,,,,,,3.132704,
WA,Overall,2032,,,,,,,3.180358,
WA,Overall,2033,,,,,,,3.227923,
WA,Overall,2034,,,,,,,3.2754,
WA,Overall,2035,,,,,,,3.322786,
WA,Overall,2036,,,,,,,3.370088,
WA,Overall,2037,,,,,,,3.417315,
WA,Overall,2038,,,,,,,3.464466,
WA,Overall,2039,,,,,,,3.511544,
WA,Overall,2040,,,,,,,3.558535,
WA,Overall,2041,,,,,,,3.605441,
WA,Overall,2042,,,,,,,3.65225,
WA,Overall,2043,,,,,,,3.698961,
WA,Overall,2044,,,,,,,3.74557,
WA,Overall,2045,,,,,,,3.792079,
WA,Overall,2046,,,,,,,3.838488,
WA,Overall,2047,,,,,,,3.884802,
WA,Overall,2048,,,,,,,3.93103,
WA,Overall,2049,,,,,,,3.977183,
WA,Overall,2050,,,,,,,4.023264,
WA,Residential,1990,,,,,,,,
WA,Residential,2005,,,,6.062,,,,
WA,Residential,2006,,,,,,,,
WA,Residential,2007,,,,,,,,
WA,Residential,2008,,,,,,,,
WA,Residential,2009,,,,6.53117,,,,
WA,Residential,2010,,,,6.5043,,,,
WA,Residential,2011,,,,6.5697399999999995,,,,
WA,Residential,2012,,,,6.773020000000001,,,,
WA,Residential,2013,,,,6.7765200000000005,,,,
WA,Residential,2014,,,,6.97441,,,,
WA,Residential,2015,,,,7.4147,,,,
WA,Residential,2016,,,,7.94814,,,,
WA,Residential,2017,,,,7.96391,,,,
WA,Residential,2018,,,,7.82497,,,,
WA,Residential,2019,,,,,,,,
WA,Residential,2020,,,,,,,,
WA,Residential,2021,,,,,,,,
WA,Residential,2022,,,,,,,,
WA,Residential,2023,,,,,,,,
WA,Residential,2024,,,,,,,,
WA,Residential,2025,,,,,,,,
WA,Residential,2026,,,,,,,,
WA,Residential,2027,,,,,,,,
WA,Residential,2028,,,,,,,,
WA,Residential,2029,,,,,,,,
WA,Residential,2030,,,,,,,,
WA,Residential,2031,,,,,,,,
WA,Residential,2032,,,,,,,,
WA,Residential,2033,,,,,,,,
WA,Residential,2034,,,,,,,,
WA,Residential,2035,,,,,,,,
WA,Residential,2036,,,,,,,,
WA,Residential,2037,,,,,,,,
WA,Residential,2038,,,,,,,,
WA,Residential,2039,,,,,,,,
WA,Residential,2040,,,,,,,,
WA,Residential,2041,,,,,,,,
WA,Residential,2042,,,,,,,,
WA,Residential,2043,,,,,,,,
WA,Residential,2044,,,,,,,,
WA,Residential,2045,,,,,,,,
WA,Residential,2046,,,,,,,,
WA,Residential,2047,,,,,,,,
WA,Residential,2048,,,,,,,,
WA,Residential,2049,,,,,,,,
WA,Residential,2050,,,,,,,,
WA,Services,1990,,,,,,,,
WA,Services,2005,,,,7.27,,,,
WA,Services,2006,,,,,,,,
WA,Services,2007,,,,,,,,
WA,Services,2008,,,,,,,,
WA,Services,2009,,,0.028991511387966254,2.35551,81.248265,,,
WA,Services,2010,,,0.04064497772572247,3.5563000000000002,87.496665,,,
WA,Services,2011,,,0.032771664664391485,3.14496,95.96583,,,
WA,Services,2012,,,0.03205888480046261,3.35637,104.69391,,,
WA,Services,2013,,,0.020079133019295703,2.23133,111.12680999999999,,,
WA,Services,2014,,,0.02259531577993384,2.5935300000000003,114.781755,,,
WA,Services,2015,,,0.03589012829287596,4.20184,117.07509,,,
WA,Services,2016,,,0.03289212627804497,3.87397,117.778035,,,
WA,Services,2017,,,0.04351683631520291,5.1993,119.477895,,,
WA,Services,2018,,,0.03971190605690301,4.04786,101.93064,,,
WA,Services,2019,,,,,,,,
WA,Services,2020,,,,,,,,
WA,Services,2021,,,,,,,,
WA,Services,2022,,,,,,,,
WA,Services,2023,,,,,,,,
WA,Services,2024,,,,,,,,
WA,Services,2025,,,,,,,,
WA,Services,2026,,,,,,,,
WA,Services,2027,,,,,,,,
WA,Services,2028,,,,,,,,
WA,Services,2029,,,,,,,,
WA,Services,2030,,,,,,,,
WA,Services,2031,,,,,,,,
WA,Services,2032,,,,,,,,
WA,Services,2033,,,,,,,,
WA,Services,2034,,,,,,,,
WA,Services,2035,,,,,,,,
WA,Services,2036,,,,,,,,
WA,Services,2037,,,,,,,,
WA,Services,2038,,,,,,,,
WA,Services,2039,,,,,,,,
WA,Services,2040,,,,,,,,
WA,Services,2041,,,,,,,,
WA,Services,2042,,,,,,,,
WA,Services,2043,,,,,,,,
WA,Services,2044,,,,,,,,
WA,Services,2045,,,,,,,,
WA,Services,2046,,,,,,,,
WA,Services,2047,,,,,,,,
WA,Services,2048,,,,,,,,
WA,Services,2049,,,,,,,,
WA,Services,2050,,,,,,,,
